Property URL,Title,Type,Price,Address,Description,Property Size,Land Area,Bedrooms,Bathrooms,Garages,Property Type,Property Status,Floor,Furnished
https://www.realethio.com/property/mekanisa-g1-furnished-three-bedrooms-house-for-rent-addis-ababa/,"Mekanisa, G+1 Furnished Three Bedrooms House for Rent, Addis Ababa.",To Rent,"450,000ETB /mo","Mekanisa, Nefas Silk, Addis Ababa, 2506, Ethiopia","Mekanisa, G+1 Furnished Three Bedrooms House for Rent, Addis Ababa.
The house is built on 300 square meters of land and it is in a safe secure residential compound, which has basket ball and volley ball court and green area.
The ground floor has entrance lobby, living and dining area with working fire place, open kitchen, another closed kitchen, and guest toilet.
The first floor has study corner, master bedroom with walk-in closet, jacuzzi bathroom ,and balcony, and two bedrooms with a common bathroom.
The service quarter include one staff room, storage, and shower room.
The compound also has garden, and parking for two.
The rate is 4,500 USD per month and slightly negotiable.",300 m²,,3,4,2,House for rent,For Rent,2,yes
https://www.realethio.com/property/burayu-house-for-rent-oromia/,"Burayu, House for rent, Oromia.",To Rent,"80,000ETB /mo","Burayu, Walmara, West Shewa, Oromia Region, Ethiopia","Burayu, House for rent, Oromia.
The house has an area of 600 square meters.
It has twelve rooms.
It can be used for a clinic, pre school, or training center.
The compound has spacious parking for cars.
The rate is 80,000 birr per month and negotiable.",600 m²,,,2,,House for rent,For Rent,Ground Floor,no
https://www.realethio.com/property/megenagna-three-bedrooms-furnished-apartment-for-rent-addis-ababa/,"Megenagna, Three bedrooms Furnished Apartment for Rent, Addis Ababa.",To Rent,"120,000ETB /mo","Megenagna, Yeka, Addis Ababa, 2310, Ethiopia","Megenagna, Three bedrooms Furnished Apartment for Rent, Addis Ababa.
The apartment is located on the 2nd floor of a safe residential building.
It has a living and dinning room with balcony, open kitchen, master bedroom and bathroom, and two bedrooms with common shower room and laundry machine.
The building comes with elevator, stand-by generator, common terrace, and parking for one car.
The rate is 120,000 birr per month and negotiable.",140 m²,,3,2,1,Apartment for rent,For Rent,2,yes
https://www.realethio.com/property/bole-3-bedrooms-furnished-house-for-rent-addis-ababa/,"Bole, 3 bedrooms furnished house for rent, Addis Ababa.",To Rent,"310,000ETB /mo","Namibia Avenue, Ghiliffalegn Stream, Bole, Addis Ababa, 26193/1000, Ethiopia","Bole, 3 bedrooms furnished house for rent, Addis  Ababa.
The house is located in a safe area and it has living and dining room, open kitchen, two bedrooms including the master bedroom with their own shower rooms, one guest bedroom with common shower room, three service rooms with shower, a cottage in the garden for family or entertainment room, big garden, and parking for five cars.
The rate is 3,100 USD per month payable in USD or 310,000 birr per month and slightly negotiable.",700 m²,,3,,4,House for rent,For Rent,Ground Floor,yes
https://www.realethio.com/property/sarbet-two-bedrooms-fully-furnished-modern-apartment-for-rent-addis-ababa-ethiopia/,"Sarbet, Two bedrooms fully furnished modern apartment for rent, Addis Ababa, Ethiopia.",To Rent,"79,000ETB /mo","ሳር ቤት, Nefas Silk, አዲስ አበባ / Addis Ababa, አዲስ አበባ, 7777, ኢትዮጵያ","Two bed room fully furnished modern apartment for rent at Sarbet, Addis Ababa, Ethiopia.
The apartment building is located in a very safe area and it has automatic generator, elevator, and garage. The flat has living and dining room, open kitchen, two bed rooms with common shower room, walk-in closet room, and garage for one car.
The rate is 1,400 USD per month fixed and includes all utility bills and complementary breakfast and internet.
Note: The rate is works only for tenants staying more than 6 months.",100 m²,,2,2,1,Apartment for rent,For Rent,3,yes
https://www.realethio.com/property/bole-bulbula-three-bedroom-furnished-apartment-for-rent-addis-ababa/,"Bole Bulbula, Three bedroom Furnished Apartment for Rent, Addis Ababa.",To Rent,"130,000ETB /mo","Bulbula, Ring Road, Addis Sefer, Akaki Kaliti, Addis Ababa, 2506, Ethiopia","Bole Bulbula, Three bedroom Furnished Apartment for Rent, Addis Ababa.
The flat is located in safe building and it is on the ground floor.
It has living and dinning room with open kitchen, another closed kitchen, guest toilet, three bedrooms with two common shower rooms, and garage for one car.
The rate is 130,000 birr per month and negotiable.",189 m²,,3,2,1,Apartment for rent,For Rent,Ground Floor,yes
https://www.realethio.com/property/summit-g2-four-bedrooms-house-for-rent-addis-ababa/,"Summit, G+2 Four bedrooms House for Rent, Addis Ababa.",To Rent,"72,000ETB /mo","Feyel bet, 30 meter, የካ ቦሌ ቦታ, Bole, አዲስ አበባ / Addis Ababa, አዲስ አበባ, 5648, ኢትዮጵያ","Summit, G+2  Four bedrooms House for Rent, Addis Ababa.
The house is built on 94 square meters of land.
The ground floor has three rooms and toilet, which are good for commercial uses.
The first floor has living and dining room with balcony, open kitchen, one guest bedroom and common shower room.
The second floor has master bedroom with bathroom, and two other bedrooms with common shower room and common balcony.
The house is recommended for mixed use rental like clinic, school, residential, or office use.
The rate is 72,000 birr per month and negotiable.",94 m²,,4,4,2,"House for rent, Office for rent",For Rent,3,no
https://www.realethio.com/property/bole-atlas-furnished-three-bedrooms-apartment-for-rent-addis-ababa-ethiopia/,"Bole Atlas, furnished three bedrooms apartment for rent, Addis Ababa Ethiopia.",To Rent,"168,000ETB /mo",,"Bole, Atlas 173 square meters furnished three bedrooms apartment for rent, Addis Ababa.
It is located on the fourth first and has got living and dining room with closed kitchen, one master bedroom with a walking closet and bathroom and the other two bedrooms with a common shower room, laundry room, maid room with a shower room and garage for one car.
The rate is 3,000 USD per month and negotiable.",173 m²,,3,,,Apartment for rent,For Rent,1,yes
https://www.realethio.com/property/ayat-three-bedroom-apartment-for-rent-addis-ababa/,"Ayat, 3 Bedroom Apartment for Rent, Addis Ababa.",To Rent,"30,000ETB /mo","Ayat zone 5, Bole, Addis Ababa, Ethiopia","Ayat around Abebech Gobena hospital, Three Bedroom Apartment for Rent, Addis Ababa.
It is located on 6th floor of an apartment building and it is on an area of 194 square meters.
It has living and dinning room with balcony, kitchen, master bedroom with it’s own bathroom, two bedrooms with common shower room, store, and maids room.
The building comes with elevator and parking for one car.
The rate is 30,000 Birr per month and fixed.
Note: the elevator is not functional yet, and it will be available as of September 15th, 2023.",194 m²,,3,2,1,Apartment for rent,For Rent,6,no
https://www.realethio.com/property/building-for-rent-addis-ababa-summit-g4b-building-for-rent-addis-ababa/,"Summit, G+4+B building for rent, Addis Ababa",To Rent,"336,000ETB /mo","POLY-GCL Addis Ababa Apartment, Summit - Goro road, የካ ቦሌ ቦታ, Bole, አዲስ አበባ / Addis Ababa, አዲስ አበባ, 5648, ኢትዮጵያ","Summit, G+4+B building for rent, Addis Ababa.
The building built-up area is 240 meter square. On the forth floor there is a salon, closed kitchen and master bedroom with it’s own bathroom, two bedrooms with a common shower; On the third, second & first floor there is a living room, kitchen space, master bedroom with it’s own shower and two bedrooms sharing a common shower room; On the ground floor there is a living room, closed kitchen and one room; On the basement there is a store space and has a parking space for six cars.
The rate is 6,000 USD per month and negotiable.",300 m²,,9,,,Building for rent,For Rent,,no
https://www.realethio.com/property/kazanchis-near-eca-two-bedrooms-modern-furnished-apartment-for-rent-addis-ababa-ethiopia-2/,"Kazanchis near ECA, Two bedrooms modern furnished apartment for rent, Addis Ababa, Ethiopia.",To Rent,"160,000ETB /mo","ECA Gate 2, Guinea Conakry Street, Enderase, Kazanchis, Kirkos, Addis Ababa, 9568, Ethiopia","Kazanchis near ECA, Two bedrooms modern furnished apartment for rent, Addis Ababa, Ethiopia.
The apartment is located on the 5th floor of a safe residential building, which is in gated compound.
The building comes with two working elevators, and a generator.
The flat has living and dining room with balcony, closed kitchen, master bedroom with it’s own bathroom, another bedroom with common bathroom, store or third bedroom, laundry room with shower, balcony, and parking for one.
The rate is 1,500 USD per month Fixed and Payable in USD.",165 m²,,2,3,1,Apartment for rent,For Rent,5,yes
https://www.realethio.com/property/apartment-for-rent-addis-ababa-wolo-sefer-bole-3-bedrooms-apartment-for-rent-addis-ababa-3/,"Wolo Sefer Bole, 3 bedrooms furnished apartment for rent, Addis Ababa",To Rent,"180,000ETB /mo","Dashen Bank Wolo Sefer Primium Branch, Africa Avenue / Bole Road, Wello Sefer, Addis Ababa, Kirkos, Addis Ababa, 7966, Ethiopia","Wolo Sefer Bole, 3 bedrooms furnished apartment for rent, Addis Ababa.
The building is located in a safe residential area, and it is on the 11th floor and has living and dinning room, kitchen, master bedroom with it’s own bathroom, two bedrooms sharing a common shower room, maid’s room, garage for one, and comes with generator, elevator, and security.
The rate is 1,800 USD per month payable in USD or 180,000 birr and fixed.",120 m²,,3,3,1,Apartment for rent,For Rent,11,yes
https://www.realethio.com/property/bole-three-bedrooms-furnished-apartment-for-rent-addis-ababa-7/,"Bole, three bedrooms furnished apartment for rent, Addis Ababa.",To Rent,"156,000ETB /mo","Edna Mall, BL_03_646 St., Ghiliffalegn Stream, Addis Ababa, Bole, Addis Ababa, 1110, Ethiopia","Bole, three bedrooms furnished apartment for rent, Addis Ababa.
The apartment is located on the 4th floor of a safe residential building.
It has a living and dinning room with balcony, open kitchen, master bedroom walk-in closet and bathroom, two bedrooms with common shower room, laundry corner, and store or maid room.
The Building comes with elevator, stand-by generator, GYM and steam sauna, and basement parking for one car.
The rate is 2,800 USD per month fixed but including all utility and management fee.",148 m²,,3,2,1,Apartment for rent,For Rent,4,yes
https://www.realethio.com/property/meskel-flower-furnished-three-bedrooms-apartment-for-rent-addis-ababa/,"Meskel Flower, Furnished three bedrooms apartment for rent, Addis Ababa.",To Rent,"157,000ETB /mo","Meskel Flower, Gabon Avenue, Meskel Flower, Addis Ababa, Kirkos, Addis Ababa, 7966, Ethiopia","Meskel Flower, Furnished three bedrooms apartment for rent, Addis Ababa.
The apartment is located on safe building, and it is on the 11th floor.
It has living and dinning room with balcony, open and closed kitchen, laundry room, store, maids room with shower room, master bedroom with balcony and it’s own shower room, two bedrooms sharing common shower room, and garage for one car.
The apartment comes with generator and elevator.
The rate is 2,800 USD per month and negotiable.",260 m²,,3,2,1,Apartment for rent,For Rent,11,yes
https://www.realethio.com/property/cmc-seven-bedrooms-g3basement-house-for-rent-addis-ababa/,"CMC, Seven bedrooms G+3+Basement House for Rent, Addis Ababa.",To Rent,"200,000ETB /mo","CMC, Bole, Addis Ababa, Ethiopia","CMC, Seven bedrooms G+3+Basement House for Rent, Addis Ababa.
The house is located in a safe residential compound and it is on 500 square meters in area.
On the ground floor it has living and dining room with open down floor  and open kitchen.
On the first floor it has master bedroom with jacuzzi bathroom, one bedroom  with its own shower room and family corner.
On the second floor it has main master bedroom with jacuzzi bathroom and walk in closet and two bed rooms with common bathroom.
On the third floor it has two bedrooms with common shower room, closed terrace and an area for family room.
The basement has kitchen, laundry room, spa room and GYM room.
On the out side there is traditional kitchen or store room, maids room and shower room
The compound has garden, guard room, three phase power line and parking for 6 cars.
The rate is 3,800 USD per month or 200,000 Birr per month and slightly negotiable.
Note: The house will have a full renovation soon.",500 m²,,7,6,1,House for rent,For Rent,4,no
